ID_PEDIDO,ID_EMPRESA,EMPRESA_RAZAO_SOCIAL,EMPRESA_FANTASIA,EMPRESA_CNPJ_CPF,EMPRESA_TIPO_PESSOA,RUA,NUMERO,BAIRRO,CEP,CIDADE,ESTADO,NR_PEDIDO,SITUACAO_PEDIDO,TIPO_PEDIDO,DT_CRIACAO_PEDIDO,DT_PRZ_PROGRAMADO_PEDIDO,ID_MATERIAL,PRODUTO_COD_INTERNO,PRODUTO_DESCRICAO,QTDE,UNIDADE_MEDIDA,PR_UNITARIO_ITEM,PR_DESCONTO_ITEM,PR_TOTAL_ITEM,VENDEDOR_DO_PEDIDO,NUMERO_DA_NOTA_FISCAL,TIPO_DE_PAGAMENTO,PRAZO_DE_PAGAMENTO
629,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,629,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,75,75,PIMENTAO VERMELHO,0.19,KG,"10,88",0,"2,07",HORTTI,2018,PIX,A VISTA
629,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,629,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,259,259,ALFACE AMERICANA,1,UN,"2,9",0,"2,9",HORTTI,2018,PIX,A VISTA
629,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,629,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,515,515,TOMATE CEREJA BDJ,3,BJ,"6,53",0,"19,59",HORTTI,2018,PIX,A VISTA
629,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,629,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,552,552,TOMATE MOLHO,1.145,KG,"5,8",0,"6,64",HORTTI,2018,PIX,A VISTA
629,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,629,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,3295,3295,CENOURA GRAUDA,2.3,KG,"5,8",0,"13,34",HORTTI,2018,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,8,8,CEBOLA PRIMEIRA,1,KG,"6,53",0,"6,53",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,39,39,RUCULA,1,UN,"2,17",0,"2,17",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,47,47,PEPINO JAPONES,515,KG,"6,53",0,"3,36",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,75,75,PIMENTAO VERMELHO,175,KG,"10,88",0,"1,9",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,259,259,ALFACE AMERICANA,1,UN,"2,9",0,"2,9",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,274,274,CEBOLA ROXA,0.59,KG,"8,7",0,"5,13",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,492,492,SALSA,1,UN,"2,9",0,"2,9",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,502,502,REPOLHO VERDE,1,UN,"6,53",0,"6,53",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,513,513,CEBOLINHA VERDE,1,UN,"2,9",0,"2,9",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,3295,3295,CENOURA GRAUDA,1,KG,"5,8",0,"5,8",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,3635,3635,TOMATE LONGA VIDA MEDIO,1.16,KG,"7,25",0,"8,41",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,4102,4102,VAGEM VERDE,0.25,KG,"9,43",0,"2,36",HORTTI,2021,PIX,A VISTA
630,4206,ALDO BORBA MACHADO,ROSINEL MINIMERCADO,47208100000000,PESSOA JURIDICA,RUA TEOFILO OTONI,600,SAO LUIZ,92420130,CANOAS,RS,630,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,11513,11513,BATATA INGLESA BRANCA BICA,1.17,KG,"4,93",0,"5,77",HORTTI,2021,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,8,8,CEBOLA PRIMEIRA,01.03,KG,9,0,"9,27",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,21,21,AGRIAO ROXO,1,UN,"3,6",0,"3,6",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,26,26,BROCOLIS,1,UN,6,0,6,HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,27,27,CENOURA PRIMEIRA,0.51,KG,10,0,"5,1",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,46,46,MORANGA CABOTIA,0.8,KG,5,0,4,HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,90,90,KIWI,0.24,KG,34,0,"8,16",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,220,220,MAMAO PAPAIA,455,KG,13,0,"5,92",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,244,244,ABOBRINHA ITALIA,685,KG,6,0,"4,11",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,259,259,ALFACE AMERICANA,1,UN,4,0,4,HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,501,501,ABACATE,505,KG,"6,5",0,"3,28",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,504,504,BANANA PRATA PRIMEIRA,1.11,KG,10,0,"11,1",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,561,561,BATATA DOCE BRANCA PRIMEIRA,01.03,KG,"7,5",0,"7,73",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3459,3459,ALFACE FRISEE VERDE,1,UN,"4,4",0,"4,4",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3620,3620,BETERRABA PRIMEIRA,365,KG,8,0,"2,92",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3630,3630,TOMATE ITALIANO,0.72,KG,"14,5",0,"10,44",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3690,3690,BATATA INGLESA BRANCA PRIMEIRA,1.085,KG,"10,4",0,"11,28",HORTTI,2043,PIX,A VISTA
631,4375,MARTINA CAVALHEIRO,MARTINA CAVALHEIRO,1202122000,PESSOA FISICA,R. Marquês do Pombal,139,Moinhos de Vento,90540001,PORTO ALEGRE,RS,631,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,10869,10869,MANGA PALMER,665,KG,"11,68",0,"7,77",HORTTI,2043,PIX,A VISTA
632,4263,TAIANA NASCIMENTO PIRES LTDA,MERCEARIA DO BAIRRO GETULIO,52309800000000,PESSOA JURIDICA,AV GETULIO VARGAS,1379,MENINO DEUS,90150005,PORTO ALEGRE,RS,632,LIBERADO,PEDIDO VENDA,2/16/2024,2/16/2024,3487,3487,PERA IMPORTADA,3.15,KG,9,"28,35","28,35",HORTTI,,BOLETO CORA,7 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,8,8,CEBOLA PRIMEIRA,1.135,KG,"5,4",0,"6,13",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,9,9,CHUCHU,4.14,KG,"4,8",0,"19,87",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,14,14,PIMENTAO VERDE,0.55,KG,6,0,"3,3",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,26,26,BROCOLIS,8,UN,"3,6",0,"28,8",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,27,27,CENOURA PRIMEIRA,6.025,KG,6,0,"36,15",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,29,29,COUVE FLOR,8,UN,"5,1",0,"40,8",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,86,86,MACA GALA,5.1,KG,"7,8",0,"39,78",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,90,90,KIWI,03.06,KG,"21,6",0,"66,1",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,100,100,LARANJA SUCO GRAUDA AMARELA,4.125,KG,"3,86",0,"15,92",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,113,113,TOMATE LONGA VIDA PRIMEIRA,8.11,KG,"7,2",0,"58,39",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,126,126,ALFACE LISA,8,UN,"1,8",0,"14,4",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,227,227,PEPINO SALADA,02.01,KG,3,0,"6,03",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,492,492,SALSA,2,UN,"2,4",0,"4,8",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,494,494,MORANGO BANDEJA 250G,15,UN,"4,8",0,72,HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,515,515,TOMATE CEREJA BDJ,8,BJ,"5,4",0,"43,2",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,556,556,BANANA CATURRA PRIMEIRA,24,KG,"3,12",0,"74,88",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,2922,2922,ALHO IMPORTADO,345,KG,"22,2",0,"7,66",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3487,3487,PERA IMPORTADA,2.2,KG,9,0,"19,8",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3603,3603,ABACAXI PEROLA MEDIO,5,UN,"5,4","5,4",27,HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3606,3606,AMEIXA NACIONAL,3.045,KG,12,0,"36,54",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3620,3620,BETERRABA PRIMEIRA,6.18,KG,"4,8",0,"29,66",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3690,3690,BATATA INGLESA BRANCA PRIMEIRA,3.15,KG,"7,5",0,"23,63",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,3958,3958,PESSEGO NACIONAL,4.095,UN,"8,4",0,"34,4",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,4102,4102,VAGEM VERDE,4,KG,"9,6",0,"38,4",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,10869,10869,MANGA PALMER,4.64,KG,"7,01",0,"32,53",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,11364,11364,UVA SEM SEMENTE ESCURA 500G,4,BJ,"10,8",0,"43,2",HORTTI,2029,BOLETO CORA,14 DD
633,4167,NOSSO LINDO BALÃO AZUL,BALÃO AZUL MATRIZ,2598010000000,PESSOA JURIDICA,RUA CASTRO ALVES,300,INDEPENDÊNCIA,90430130,PORTO ALEGRE,RS,633,FATURADO,PEDIDO VENDA,2/16/2024,2/19/2024,11507,11507,MAMAO FORMOSA,4.505,KG,"4,8",0,"21,62",HORTTI,2029,BOLETO CORA,14 DD
634,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,634,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,14,14,PIMENTAO VERDE,50,KG,5,0,250,JEFERSON,2103,BOLETO CORA,14 DD
634,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,634,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,2922,2922,ALHO IMPORTADO,9,KG,20,0,180,JEFERSON,2103,BOLETO CORA,14 DD
634,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,634,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,3635,3635,TOMATE LONGA VIDA MEDIO,400,KG,"3,25",0,"1.300,00",JEFERSON,2103,BOLETO CORA,14 DD
634,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,634,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,11142,11142,CEBOLA GRAUDA,200,KG,"4,75",0,"950,00",JEFERSON,2103,BOLETO CORA,14 DD
634,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,634,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,11460,11460,BANANA PRATA SEGUNDA,1280,KG,4,0,"5.120,00",JEFERSON,2103,BOLETO CORA,14 DD
634,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,634,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,11561,11561,MACA COMERCIAL,900,KG,"5,5",0,"4.950,00",JEFERSON,2103,BOLETO CORA,14 DD
635,4170,VINICIUS GONCALVES TEIXEIRA,EL DIVINO DISTRIBUIDORA DE BEBIDAS,10616200000000,PESSOA JURIDICA,RUA GARIBALDI,718,BOM FIM,90035051,PORTO ALEGRE,RS,635,FATURADO,PEDIDO VENDA,2/16/2024,2/16/2024,2789,2789,GELO 3KG,30,UN,"4,5",0,135,GUILHERME,2015,PIX,A VISTA
636,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,636,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,14,14,PIMENTAO VERDE,5,KG,5,0,"25,00",JEFERSON,2102,BOLETO CORA,14 DD
636,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,636,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,129,129,ALFACE CRESPA VERDE,30,UN,"1,5",0,"45,00",JEFERSON,2102,BOLETO CORA,14 DD
636,3687,Bassem Beituini Dahleh Ltda,ANTIGO SIMONE URUGUAIANA,27655800000000,PESSOA JURIDICA,Rua Gen. João Manoel,2810,Centro,97501586,URUGUAIANA,RS,636,FATURADO,PEDIDO VENDA,2/16/2024,2/18/2024,2922,2922,ALHO IMPORTADO,5,KG,20,0,"100,00",JEFERSON,2102,BOLETO CORA,14 DD
